,logFC,AveExpr,t,P.Value,adj.P.Val,B,g
LSM14B,0.225983845015047,0.29365315928777,0.69343928495132,0.494259475759905,0.599527554677561,-6.45516385693363,stable
RIN3,-0.432661249791491,0.556616098063607,-0.693322903680072,0.494331277246264,0.599581471173317,-6.45524490796761,stable
CREG1,-0.659053233519418,2.17678203088217,-0.692818378154972,0.494642612859122,0.599925899993627,-6.45559612160081,stable
ZDHHC8,0.178775391404,0.278095862849531,0.69276785636589,0.494673795260587,0.599930526467902,-6.45563127760357,stable
PART1,0.498474372774898,1.25998497113791,0.692588586926116,0.494784450594261,0.600031530287497,-6.45575600380087,stable
NUPL1,-0.528705146571167,2.82229329790412,-0.692446405824163,0.494872222852703,0.600104773864806,-6.45585490379498,stable
SNX16,0.455444798826265,0.883152930118507,0.692379044993358,0.494913809601361,0.600122005767864,-6.45590175260469,stable
EPHA8,-0.0650723140412738,0.132608451184043,-0.692226445683113,0.495008027590481,0.600203051762317,-6.45600786772643,stable
ERF,0.460102966051989,0.609821702974551,0.691909930724405,0.495203482873888,0.600406833411422,-6.45622789537212,stable
AASDHPPT,0.703675875866838,2.58182901658462,0.691445332042193,0.495490462350595,0.600721554404479,-6.45655068898937,stable
MTTP,-0.322721502312571,0.401082905859659,-0.691174103582994,0.495658041822314,0.600891490697209,-6.45673903643296,stable
DAP,-0.7289908708987,2.31566006160796,-0.691061978972132,0.495727327775784,0.600936706688877,-6.45681687762126,stable
KLHL42,-0.427317475665351,0.976942953179149,-0.691000113296316,0.495765559214533,0.600936706688877,-6.45685982193094,stable
TPPP2,-0.0537542386573831,0.126258284490572,-0.690980661270894,0.495777580423719,0.600936706688877,-6.45687332386822,stable
ADCY9,0.174358710402693,0.463943315566279,0.690664932714744,0.495972721403073,0.601122383376979,-6.45709242452515,stable
LINC00320,0.395829375217066,0.374969835157374,0.690641949697115,0.49598692811216,0.601122383376979,-6.45710836988519,stable
ULK4P3,-0.055460456224775,0.118248890332668,-0.690599721184497,0.496013031819844,0.601122383376979,-6.45713766622202,stable
ARV1,0.346331416742889,0.582438092375841,0.690445452570111,0.496108400120999,0.601204723260126,-6.45724467652995,stable
SPRYD7,0.657454122531023,2.91029622406073,0.689938254562267,0.496422021130914,0.601541519766091,-6.45759633834309,stable
CNGA1,-0.428822394845851,0.749489690697007,-0.689872740542999,0.496462539260726,0.601541519766091,-6.45764174383194,stable
FRA10AC1,-0.655397700484076,1.43022132599004,-0.689862867764975,0.496468645390636,0.601541519766091,-6.45764858595108,stable
TRMT112,-0.980281904085874,5.83571808064598,-0.689644852574264,0.496603494549401,0.60167165224216,-6.45779965271544,stable
SH3RF3,0.23465434212022,0.274239936922211,0.689493410314281,0.496697178459191,0.601751898364315,-6.45790456279637,stable
LPPR4,0.297303013338462,0.319909731347874,0.689376065108963,0.496769776403859,0.601806591243382,-6.45798583723218,stable
C1QBP,-0.754736378311287,3.10255331577968,-0.68915704951653,0.496905290780345,0.601921125832293,-6.4581374939327,stable
DEPDC4,0.649519983040925,1.7949988164629,0.689134510364622,0.496919237908262,0.601921125832293,-6.45815309846798,stable
PEA15,-0.810015507788778,3.40505359460339,-0.688931897033658,0.497044624066627,0.602039739427811,-6.45829335172329,stable
SLC6A20,0.543982457174178,0.929974261890529,0.688862833881386,0.497087367503409,0.602058245375006,-6.45834114962807,stable
MALT1,0.376876340214332,0.84618145792139,0.688705830642736,0.497184545098453,0.602142674757082,-6.45844979279949,stable
IKZF3,-0.0562556134481593,0.130091852767752,-0.688568562017731,0.497269516682171,0.602159755498755,-6.4585447604604,stable
NFIX,0.583463404157861,0.801245055092877,0.688552824765102,0.497279258829313,0.602159755498755,-6.4585556469259,stable
TLN2,-0.597751186192165,0.976693663858378,-0.688549919815342,0.497281057150402,0.602159755498755,-6.45855765643949,stable
PLEKHJ1,-0.823885116501835,3.97766085248002,-0.688270841678933,0.497453838725967,0.602335704745466,-6.45875067206597,stable
AP4S1,0.377832985197131,0.934709938264576,0.688180962087063,0.497509491775216,0.602369818790638,-6.45881281841689,stable
VEGFC,0.264764829756,0.40478158044407,0.688078153732189,0.497573154563611,0.602388549743046,-6.45888389464718,stable
CGREF1,-0.435587190016115,0.850064667756698,-0.688067225505326,0.497579922001612,0.602388549743046,-6.45889144924077,stable
COMMD1,-0.804452737462494,4.1497801343072,-0.688010580390262,0.49761500101307,0.602397748906976,-6.45893060569201,stable
SPATS1,-0.39464381824922,0.463708549907681,-0.687718058220524,0.497796175433165,0.602568433379938,-6.45913276488001,stable
HOXA4,0.554369295999765,0.837462981956725,0.687694169670759,0.497810972515427,0.602568433379938,-6.45914927036371,stable
CECR1,-0.629875302054529,2.13436880138595,-0.687461306531998,0.497955225949407,0.602701154040978,-6.4593101351979,stable
PDCD4,-0.736174939803674,3.87330206621914,-0.687428407657926,0.497975607955394,0.602701154040978,-6.45933285792982,stable
ALPK2,-0.305204656563154,0.466588038647357,-0.687004383975619,0.49823834757934,0.602985856417309,-6.45962563061929,stable
POGZ,0.58351806810954,2.46768811683389,0.686445884411532,0.498584532243312,0.603371509953938,-6.46001098836908,stable
TJP1,0.648256081239073,4.1543827157933,0.686000243121231,0.49886085911488,0.603639592671455,-6.46031825873113,stable
PLCH2,0.025463864985023,0.107504830806679,0.685999804109669,0.49886113137339,0.603639592671455,-6.46031856133549,stable
CDC34,0.577002051617863,0.899192954589836,0.685882316452431,0.498933995819816,0.603694437399469,-6.46039953718411,stable
KDM8,-0.3712885795599,0.461375501352239,-0.685681946206118,0.499058276881926,0.603811485126874,-6.46053760725141,stable
GRAMD1B,-0.23576098262891,0.424452878378173,-0.685343209783514,0.499268420164673,0.604032399052365,-6.46077093355242,stable
VTRNA1-1,-0.53763638836902,0.616559131113208,-0.685045285861345,0.499453285577012,0.604222708230335,-6.46097605582257,stable
XPOT,-0.546973924153844,2.76775954069753,-0.684879232351259,0.49955634050669,0.604314030144427,-6.46109034728561,stable
PLXNB2,-0.75515918677049,2.0466482864122,-0.684755656867583,0.499633040791913,0.604353798393529,-6.46117538460617,stable
LRPAP1,0.559179417964881,3.73581308558387,0.684737430209482,0.499644354193966,0.604353798393529,-6.46118792586027,stable
TSPAN4,0.620943813882889,1.29710939577788,0.684605770404887,0.499726080546835,0.604419301018935,-6.46127850773856,stable
IL7R,-0.710346565295913,2.28990851964815,-0.684505041496885,0.499788611966337,0.604461581402155,-6.4613477978428,stable
SSU72,-0.642126646858268,3.29882506232085,-0.68426161071488,0.499939749331962,0.604611014294711,-6.46151521014579,stable
TMEM229B,0.377972217395959,0.75113763353582,0.684189522238768,0.499984511389108,0.604631790928485,-6.46156477584537,stable
FBXW10,0.281177556064901,0.648233318539425,0.683723291609747,0.500274063399893,0.604934833995653,-6.46188521939182,stable
MBTD1,0.365514109634249,1.11293524515471,0.68369715672906,0.500290297226732,0.604934833995653,-6.46190317584598,stable
CCDC152,-0.33789358644293,0.985749231148864,-0.683559658683845,0.500375709778801,0.605004739882024,-6.46199763553172,stable
NAA60,0.838186012817803,3.31634203098792,0.68336327331109,0.500497716815727,0.605118882042775,-6.46213251843052,stable
LETM2,0.640630835018058,1.7758946254139,0.683318603095929,0.500525471116395,0.605119063111764,-6.46216319395394,stable
SH3D21,-0.0699839230426329,0.139014868831129,-0.683222321921127,0.500585295049987,0.60515801316885,-6.4622293047139,stable
RPL13AP20,0.534425861103688,1.68426594834794,0.683040411532084,0.500698335323668,0.605247447299426,-6.46235418763726,stable
ISX,0.37845871495973,1.08515044147493,0.683014407538164,0.50071449554195,0.605247447299426,-6.4623720369669,stable
ACSBG1,-0.458665574145901,2.12923756037066,-0.68257698314259,0.500986377438754,0.605532036840276,-6.46267219006688,stable
MSL2,-0.36341959457323,0.914538579662394,-0.682546736968884,0.501005180063504,0.605532036840276,-6.46269293762083,stable
LPHN3,0.43911146498052,0.581337279596252,0.682406654278888,0.501092268053931,0.605603903848838,-6.46278901667135,stable
MCEE,0.706356065648453,1.81985250976501,0.682229348968984,0.501202509151957,0.605703743487516,-6.46291059848776,stable
PPP2R2D,0.659740442251637,1.80889413731323,0.682025839754159,0.501329059526669,0.605823280809488,-6.46305011131329,stable
C16orf74,0.606638868602165,0.958107787878625,0.681461547024237,0.50168005363966,0.606214015535802,-6.46343674425191,stable
AMOTL2,0.575443967688613,1.54982600941083,0.681404590948224,0.501715488381443,0.606223416426502,-6.46347575135292,stable
BAALC,-0.061802786177968,0.130291415503358,-0.680884772243331,0.502038954046967,0.606580825203306,-6.46383161064254,stable
MED14,0.591015536912705,1.52214729766251,0.680662377300086,0.502177378621646,0.60671463386051,-6.46398377858113,stable
GLTP,0.712750890696542,3.51274360079938,0.680536863807506,0.50225551102516,0.606775588712182,-6.46406963675968,stable
ZFP91-CNTF,-0.195179368056506,0.270878992549092,-0.680367262513475,0.502361098994402,0.606869704125222,-6.4641856291872,stable
GALNT10,-0.563032251016682,2.39632194471824,-0.680219378401013,0.502453176737192,0.606924149508895,-6.46428674621835,stable
DBN1,0.522860539844506,1.00647328787407,0.680176188116029,0.502480070280112,0.606924149508895,-6.46431627394816,stable
TLL2,0.206759046059803,0.404910381247034,0.680161479722485,0.502489229024083,0.606924149508895,-6.4643263291643,stable
ARHGAP11A,0.632177302349299,2.1971732344454,0.680071803380598,0.502545071452318,0.606958154892907,-6.46438763078032,stable
MEF2BNB-MEF2B,-0.158223893023204,0.279393585745982,-0.680002469418103,0.502588248843364,0.606965797136861,-6.4644350212609,stable
TMEM115,0.326446052826431,0.606810603149885,0.679933050854316,0.502631481000873,0.606965797136861,-6.46448246490059,stable
POP4,0.633896942939284,2.51164973959833,0.679928258925032,0.502634465372266,0.606965797136861,-6.46448573973938,stable
TAB1,0.312985378806045,0.475798026909527,0.679812840436594,0.502706349989228,0.607019163716749,-6.46456461083867,stable
NNMT,-0.827068780686923,4.97534674018129,-0.679499721428738,0.502901394876087,0.60722123255735,-6.46477851535902,stable
HERC2P4,0.228269798745216,0.307378797320923,0.679408473788112,0.502958241893098,0.607256423250638,-6.46484083251093,stable
DDX58,0.654835723938115,0.977689469018021,0.679179904950876,0.503100655408803,0.607394914755542,-6.46499689711459,stable
ARSD,0.674841565442984,2.40987006111716,0.678920128015216,0.503262541032961,0.607556898446059,-6.46517420883468,stable
NTMT1,-0.7884189657155,4.06995737984206,-0.678858820357725,0.503300750478294,0.607569566123392,-6.46521604506684,stable
GABARAPL2,-0.753967106591995,5.29584922555269,-0.678681263721307,0.503411420209782,0.607637010484839,-6.46533718883467,stable
TUBAL3,-0.0276033731234592,0.115698712420975,-0.678680238768585,0.503412059094711,0.607637010484839,-6.46533788805316,stable
PCDHGC3,-0.420881519244423,0.76490566507009,-0.678382319325824,0.503597780780627,0.607827714595977,-6.46554108430241,stable
EID1,0.845374675672683,4.97405624384196,0.677999203398438,0.503836669899514,0.608082565703201,-6.46580226244955,stable
APOBEC3D,0.407945816813868,1.31965145638015,0.677497128829941,0.504149830700461,0.608427022615327,-6.46614432179249,stable
ACAT1,-0.750963246582921,4.22490308286962,-0.677398997356837,0.504211051307702,0.608454888998757,-6.46621114942371,stable
TRIM5,0.784860323602776,2.88711317904661,0.677371134714391,0.504228434540004,0.608454888998757,-6.46623012220948,stable
HS3ST4,-0.0489473524194336,0.121118256329991,-0.677217615312439,0.504324219811015,0.608536974870769,-6.46633464620301,stable
MEOX1,0.507372046553134,0.842342817009776,0.67673549618685,0.504625094199249,0.608852411553833,-6.466662749432,stable
BLVRA,-0.577147139949127,1.30218502239946,-0.676709713326695,0.50464118724153,0.608852411553833,-6.46668028945231,stable
BLCAP,-0.692689866564783,3.66818320300428,-0.675972805602984,0.505101268489245,0.609373962936309,-6.46718133361592,stable
TM7SF2,0.432158156106891,0.651091360720059,0.675780285051328,0.50522150540146,0.60948547795418,-6.46731214697355,stable
RANBP3,-0.798834669051701,3.13184112595622,-0.675702699771119,0.505269965078177,0.609510395359824,-6.46736485425531,stable
DUSP2,-0.181687652882968,0.261473241409585,-0.675463067319389,0.50541965560599,0.609657418727723,-6.46752761084601,stable
MICA,0.625924019005306,1.1904869236898,0.675146423910991,0.505617490286972,0.609862496125273,-6.4677425873059,stable
APOO,-0.802568587556773,1.94811706289266,-0.675030921408587,0.505689665495739,0.609915992150321,-6.46782098039726,stable
YIPF7,0.47491575115661,0.43872089463883,0.674936094932708,0.505748924962439,0.609953905375309,-6.4678853307222,stable
CCDC172,0.020313415031283,0.0929909332473152,0.674682982586274,0.505907120238591,0.610111128500311,-6.46805705293486,stable
ERMP1,-0.520032978374173,1.13346140839647,-0.674609711904247,0.505952919579971,0.61013279514317,-6.46810675129465,stable
GALT,-0.383797956282155,0.627526136008944,-0.674424598391045,0.506068638869821,0.610238771806224,-6.46823228770665,stable
RPLP1,-0.663941116379166,12.8189684007951,-0.674265013299607,0.506168411515351,0.610325508736414,-6.46834048511157,stable
BTC,0.303027537145747,0.426886124532791,0.674182019118365,0.506220303833926,0.610354506371679,-6.46839674473381,stable
ZNF821,-0.145447606687309,0.242876356844366,-0.674071642220601,0.506289321856773,0.610404148301744,-6.46847155604498,stable
ACTR5,0.278502542785789,0.394937103008923,0.673912923507129,0.506388576920993,0.610490237842221,-6.468579111784,stable
ZDHHC2,-0.333707833555667,0.711929112529311,-0.673836597159148,0.506436311614559,0.610514209574502,-6.46863082563457,stable
RPSA,-0.611581040849651,6.52450312902234,-0.673295727103388,0.506774644935953,0.610888479056421,-6.46899712268091,stable
ASB7,0.439126091787418,0.856274354980957,0.673138927313946,0.506872752267256,0.610930886785769,-6.46910326019341,stable
TMEM64,-0.417471668856431,0.827385406937529,-0.673084849017965,0.506906590716832,0.610930886785769,-6.46913986016929,stable
RGSL1,0.421672259695523,0.826091928934727,0.673084421210547,0.506906858414077,0.610930886785769,-6.46914014969634,stable
SPRED1,0.486778645625505,1.92038944936037,0.673061336263708,0.506921303761067,0.610930886785769,-6.46915577262306,stable
GADD45A,0.239121054287083,0.494988076904968,0.672840825323995,0.507059299470751,0.61106360108292,-6.46930497915178,stable
IRAK1,-0.695115463780647,2.10979717411947,-0.672384421584295,0.507344983262228,0.611374271787768,-6.46961365033238,stable
ANKRD28,0.436423470069476,0.97191846254815,0.672305050893367,0.507394674114672,0.611400541516475,-6.46966730902969,stable
MED31,-0.624466935017389,1.43491107235789,-0.672202083640223,0.50745914187621,0.611444613261607,-6.46973691111731,stable
NFKB2,-0.454613807655803,0.863031681035701,-0.671995585314537,0.507588444136176,0.611566795861774,-6.4698764654132,stable
MYH7,-0.0591720586810407,0.126091950552256,-0.671667010587725,0.507794224272237,0.611781104164425,-6.47009843526232,stable
SGOL1-AS1,-0.185630683586041,0.327230360913865,-0.671413944676517,0.507952746278535,0.611938456318518,-6.47026932344648,stable
APTX,0.454097252711429,0.823503686920163,0.671202041970238,0.508085504563036,0.612064754933578,-6.47041236749096,stable
LRIG1,0.566140638840319,1.15283230415029,0.670945374962292,0.50824633376439,0.612224853415166,-6.4705855711403,stable
RPL17,-0.584639924550745,8.02087047599764,-0.670834871499829,0.50831558465567,0.612274626695804,-6.47066012123644,stable
CHFR,0.544641308869811,2.4798367648828,0.670663515535021,0.508422981279598,0.612342155155533,-6.47077570145186,stable
FAM166A,-0.693259870020816,3.50096692655931,-0.670656281526251,0.508427515441169,0.612342155155533,-6.47078058018996,stable
PMS2,-0.492107339884984,1.57844689633488,-0.670285410985654,0.508660001284616,0.612588500613123,-6.4710306335235,stable
GALNT18,-0.401926816080877,0.536060159160378,-0.669805777828544,0.508960754146605,0.61290866659892,-6.47135382030251,stable
